seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr3	98452631	98452765	135	*	X22102	100874207	98433177	98451495	18319	-	1135	upstream	1135	ST3GAL6-AS1
chr3	98620652	98620681	30	*	X22103	131566	98514814	98620533	105720	-	118	upstream	118	DCBLD2
chr3	98621181	98621208	28	*	X22104	131566	98514814	98620533	105720	-	647	upstream	647	DCBLD2
chr3	99356179	99356328	150	*	X22105	1295	99357440	99515577	158138	+	1111	upstream	1111	COL8A1
chr3	99356806	99356910	105	*	X22106	1295	99357440	99515577	158138	+	529	upstream	529	COL8A1
chr3	99357184	99357363	180	*	X22107	1295	99357440	99515577	158138	+	76	upstream	76	COL8A1
chr3	100118781	100118885	105	*	X22110	348801	100120037	100175170	55134	+	1151	upstream	1151	LNP1
chr3	100119590	100119724	135	*	X22111	348801	100120037	100175170	55134	+	312	upstream	312	LNP1
chr3	100121330	100121434	105	*	X22112	9868	100082303	100120242	37940	-	1087	upstream	1087	TOMM70
chr3	100211513	100211632	120	*	X22113	55076	100211463	100296285	84823	+	0	inside	49	TMEM45A
chr3	101231756	101231860	105	*	X22117	57337	101043118	101232085	188968	-	0	inside	224	SENP7
chr3	101293168	101293302	135	*	X22118	57092	101293042	101313281	20240	+	0	inside	125	PCNP
chr3	101394727	101394816	90	*	X22120	100009676	101395274	101398057	2784	+	457	upstream	457	ZBTB11-AS1
chr3	101395102	101395266	165	*	X22121	100009676	101395274	101398057	2784	+	7	upstream	7	ZBTB11-AS1
chr3	105085022	105085141	120	*	X22124	214	105085557	105295757	210201	+	415	upstream	415	ALCAM
chr3	105085367	105085501	135	*	X22125	214	105085557	105295757	210201	+	55	upstream	55	ALCAM
chr3	105085652	105085786	135	*	X22126	214	105085557	105295757	210201	+	0	inside	94	ALCAM
chr3	105587868	105587987	120	*	X22130	868	105377109	105588266	211158	-	0	inside	278	CBLB
chr3	106958984	106959055	72	*	X22131	344595	106959539	107045811	86273	+	483	upstream	483	DUBR
chr3	106959071	106959205	135	*	X22132	344595	106959539	107045811	86273	+	333	upstream	333	DUBR
chr3	106959071	106959205	135	*	X22132	100302640	106555658	106959485	403828	-	0	inside	279	LINC00882
chr3	106960166	106960285	120	*	X22133	100302640	106555658	106959485	403828	-	680	upstream	680	LINC00882
chr3	107241887	107241976	90	*	X22136	56987	107241783	107530176	288394	+	0	inside	103	BBX
chr3	107809831	107809980	150	*	X22144	961	107761941	107809935	47995	-	0	overlapStart	0	CD47
chr3	107810041	107810145	105	*	X22145	961	107761941	107809935	47995	-	105	upstream	105	CD47
chr3	110789021	110789170	150	*	X22146	100506555	110764163	110788806	24644	-	214	upstream	214	NECTIN3-AS1
chr3	110789021	110789170	150	*	X22146	25945	110790606	110913016	122411	+	1435	upstream	1435	NECTIN3
chr3	110790416	110790730	315	*	X22147	100506555	110764163	110788806	24644	-	1609	upstream	1609	NECTIN3-AS1
chr3	110790416	110790730	315	*	X22147	25945	110790606	110913016	122411	+	0	overlapStart	0	NECTIN3
chr3	110790806	110790925	120	*	X22148	100506555	110764163	110788806	24644	-	1999	upstream	1999	NECTIN3-AS1
chr3	110790806	110790925	120	*	X22148	25945	110790606	110913016	122411	+	0	inside	199	NECTIN3
chr3	112280482	112280616	135	*	X22154	55032	112280857	112303284	22428	+	240	upstream	240	SLC35A5
chr3	112280482	112280616	135	*	X22154	64422	112251357	112280485	29129	-	0	overlapStart	0	ATG3
chr3	112738584	112738688	105	*	X22155	25871	112721292	112738555	17264	-	28	upstream	28	NEPRO
chr3	112929661	112929780	120	*	X22156	91653	112930412	113006305	75894	+	631	upstream	631	BOC
chr3	113233759	113233863	105	*	X22160	152185	113161565	113234034	72470	-	0	inside	170	SPICE1
chr3	113414957	113415206	250	*	X22161	205717	113367233	113415493	48261	-	0	inside	286	USF3
chr3	113415312	113415536	225	*	X22162	205717	113367233	113415493	48261	-	0	overlapStart	0	USF3
chr3	113465007	113465306	300	*	X22164	523	113465866	113530905	65040	+	559	upstream	559	ATP6V1A
chr3	113465007	113465306	300	*	X22164	80218	113435307	113465120	29814	-	0	overlapStart	0	NAA50
chr3	113465772	113465891	120	*	X22165	523	113465866	113530905	65040	+	0	overlapStart	0	ATP6V1A
chr3	113465772	113465891	120	*	X22165	80218	113435307	113465120	29814	-	651	upstream	651	NAA50
chr3	114865866	114866135	270	*	X22168	26137	114056947	114866127	809181	-	0	overlapStart	0	ZBTB20
chr3	114866211	114866345	135	*	X22169	26137	114056947	114866127	809181	-	83	upstream	83	ZBTB20
chr3	114866361	114866495	135	*	X22170	26137	114056947	114866127	809181	-	233	upstream	233	ZBTB20
chr3	114866586	114866690	105	*	X22171	26137	114056947	114866127	809181	-	458	upstream	458	ZBTB20
chr3	114866993	114867112	120	*	X22172	26137	114056947	114866127	809181	-	865	upstream	865	ZBTB20
chr3	114867518	114867577	60	*	X22173	26137	114056947	114866127	809181	-	1390	upstream	1390	ZBTB20
chr3	115342093	115342227	135	*	X22174	2596	115342151	115440334	98184	+	0	overlapStart	0	GAP43
chr3	115342363	115342542	180	*	X22175	2596	115342151	115440334	98184	+	0	inside	211	GAP43
chr3	116164259	116164380	122	*	X22179	4045	115521210	116164385	643176	-	0	inside	4	LSAMP
chr3	119012984	119013118	135	*	X22183	57514	119013220	119138323	125104	+	101	upstream	101	ARHGAP31
chr3	119187730	119187849	120	*	X22189	56983	119187785	119213554	25770	+	0	overlapStart	0	POGLUT1
chr3	119298521	119298745	225	*	X22190	141	119298523	119308792	10270	+	0	overlapStart	0	ADPRH
chr3	119395821	119396000	180	*	X22191	10063	119388372	119396243	7872	-	0	inside	242	COX17
chr3	119395821	119396000	180	*	X22191	64091	119360908	119396243	35336	-	0	inside	242	POPDC2
chr3	119396447	119396536	90	*	X22192	10063	119388372	119396243	7872	-	203	upstream	203	COX17
chr3	119396447	119396536	90	*	X22192	64091	119360908	119396243	35336	-	203	upstream	203	POPDC2
chr3	119421470	119421559	90	*	X22193	89876	119421869	119485949	64081	+	309	upstream	309	CFAP91
chr3	119421620	119421754	135	*	X22194	89876	119421869	119485949	64081	+	114	upstream	114	CFAP91
chr3	119812721	119813134	414	*	X22196	2932	119540802	119813264	272463	-	0	inside	129	GSK3B
chr3	119813255	119813389	135	*	X22197	2932	119540802	119813264	272463	-	0	overlapStart	0	GSK3B
chr3	120169805	120169924	120	*	X22201	11167	120113061	120169918	56858	-	0	overlapStart	0	FSTL1
chr3	121468822	121468941	120	*	X22206	2804	121382046	121468614	86569	-	207	upstream	207	GOLGB1
chr3	121554342	121554431	90	*	X22207	9657	121488610	121553926	65317	-	415	upstream	415	IQCB1
chr3	121740957	121741271	315	*	X22208	286676	121706170	121741127	34958	-	0	overlapStart	0	ILDR1
chr3	122103333	122103497	165	*	X22211	131076	122078436	122102074	23639	-	1258	upstream	1258	CCDC58
chr3	122399926	122400135	210	*	X22213	54625	122399672	122449687	50016	+	0	inside	253	PARP14
chr3	123167963	123168217	255	*	X22224	111	123001143	123167392	166250	-	570	upstream	570	ADCY5
chr3	123168567	123168971	405	*	X22225	111	123001143	123167392	166250	-	1174	upstream	1174	ADCY5
chr3	123303051	123303185	135	*	X22226	100506826	123304403	123349666	45264	+	1217	upstream	1217	MYLK-AS1
chr3	123303351	123303710	360	*	X22227	100506826	123304403	123349666	45264	+	692	upstream	692	MYLK-AS1
chr3	123303351	123303710	360	*	X22227	201562	123213363	123303924	90562	-	0	inside	213	HACD2
chr3	123602879	123603013	135	*	X22229	4638	123331143	123603149	272007	-	0	inside	135	MYLK
chr3	123603171	123603290	120	*	X22230	4638	123331143	123603149	272007	-	21	upstream	21	MYLK
chr3	123680284	123680388	105	*	X22231	64770	123632274	123680255	47982	-	28	upstream	28	CCDC14
chr3	123751040	123751144	105	*	X22232	8997	123752542	124440036	687495	+	1397	upstream	1397	KALRN
chr3	123752117	123752251	135	*	X22233	8997	123752542	124440036	687495	+	290	upstream	290	KALRN
chr3	123752315	123752449	135	*	X22234	8997	123752542	124440036	687495	+	92	upstream	92	KALRN
chr3	123752837	123752941	105	*	X22235	8997	123752542	124440036	687495	+	0	inside	294	KALRN
chr3	124606683	124606817	135	*	X22240	3693	124481795	124606144	124350	-	538	upstream	538	ITGB5
chr3	124775259	124775364	106	*	X22242	57493	124684554	124774802	90249	-	456	upstream	456	HEG1
chr3	125093556	125093945	390	*	X22247	7707	124944513	125094198	149686	-	0	inside	252	ZNF148
chr3	125094006	125094140	135	*	X22248	7707	124944513	125094198	149686	-	0	inside	57	ZNF148
chr3	125238472	125238801	330	*	X22249	8723	125165488	125239058	73571	-	0	inside	256	SNX4
chr3	125314150	125314269	120	*	X22250	114885	125247702	125314381	66680	-	0	inside	111	OSBPL11
chr3	125314301	125314405	105	*	X22251	114885	125247702	125314381	66680	-	0	overlapStart	0	OSBPL11
chr3	125315104	125315208	105	*	X22252	114885	125247702	125314381	66680	-	722	upstream	722	OSBPL11
chr3	125633923	125633981	59	*	X22256	100125556	125635444	125648867	13424	+	1462	upstream	1462	FAM86JP
chr3	125634447	125634536	90	*	X22257	100125556	125635444	125648867	13424	+	907	upstream	907	FAM86JP
chr3	125634561	125634847	287	*	X22258	100125556	125635444	125648867	13424	+	596	upstream	596	FAM86JP
chr3	125899834	125899968	135	*	X22260	10840	125822404	125900029	77626	-	0	inside	60	ALDH1L1
chr3	126076114	126076233	120	*	X22265	28999	126061478	126076236	14759	-	0	inside	2	KLF15
chr3	126076299	126076448	150	*	X22266	28999	126061478	126076236	14759	-	62	upstream	62	KLF15
chr3	126076809	126076928	120	*	X22267	28999	126061478	126076236	14759	-	572	upstream	572	KLF15
chr3	126194958	126194958	1	*	X22268	79364	126156444	126194762	38319	-	195	upstream	195	ZXDC
chr3	126242623	126242742	120	*	X22269	166012	126243131	126262134	19004	+	388	upstream	388	CHST13
chr3	126373904	126374023	120	*	X22270	114112	126325895	126373967	48073	-	0	overlapStart	0	TXNRD3
chr3	126423250	126423414	165	*	X22271	84303	126423063	126679263	256201	+	0	inside	186	CHCHD6
chr3	127310534	127310608	75	*	X22282	131601	127291907	127309602	17696	-	931	upstream	931	TPRA1
chr3	127391759	127391828	70	*	X22284	80325	127391781	127399769	7989	+	0	overlapStart	0	ABTB1
chr3	127391949	127392053	105	*	X22285	80325	127391781	127399769	7989	+	0	inside	167	ABTB1
chr3	127541670	127541804	135	*	X22286	11343	127407905	127542093	134189	-	0	inside	288	MGLL
chr3	127770347	127770466	120	*	X22287	29927	127771212	127790526	19315	+	745	upstream	745	SEC61A1
chr3	128445128	128445277	150	*	X22303	7879	128444979	128533641	88663	+	0	inside	148	RAB7A
chr3	128712769	128712873	105	*	X22304	57501	128628709	128712986	84278	-	0	inside	112	CFAP92
chr3	128712994	128713098	105	*	X22305	57501	128628709	128712986	84278	-	7	upstream	7	CFAP92
chr3	128840789	128841280	492	*	X22310	339122	128806412	128840993	34582	-	0	overlapStart	0	RAB43
chr3	128879681	128879830	150	*	X22311	100534599	128806412	128880073	73662	-	0	inside	242	ISY1-RAB43
chr3	128879681	128879830	150	*	X22311	57461	128846259	128880073	33815	-	0	inside	242	ISY1
chr3	128968750	128968824	75	*	X22314	22820	128968453	128996616	28164	+	0	inside	296	COPG1
chr3	128997714	128998028	315	*	X22315	56941	128997684	129024135	26452	+	0	inside	29	HMCES
chr3	129033250	129033384	135	*	X22318	339942	129035114	129043412	8299	+	1729	upstream	1729	H1-10-AS1
chr3	129034315	129034404	90	*	X22319	339942	129035114	129043412	8299	+	709	upstream	709	H1-10-AS1
chr3	129034795	129035064	270	*	X22320	339942	129035114	129043412	8299	+	49	upstream	49	H1-10-AS1
chr3	129034795	129035064	270	*	X22320	8971	129033614	129035120	1507	-	0	inside	55	H1-10
chr3	129035860	129035979	120	*	X22321	8971	129033614	129035120	1507	-	739	upstream	739	H1-10
chr3	129325595	129325641	47	*	X22327	23129	129274056	129325582	51527	-	12	upstream	12	PLXND1
chr3	129325745	129326104	360	*	X22328	23129	129274056	129325582	51527	-	162	upstream	162	PLXND1
chr3	129326180	129326374	195	*	X22329	23129	129274056	129325582	51527	-	597	upstream	597	PLXND1
chr3	129612198	129612272	75	*	X22333	100507032	129612714	129627755	15042	+	441	upstream	441	TMCC1-AS1
chr3	129612198	129612272	75	*	X22333	23023	129366635	129612419	245785	-	0	inside	146	TMCC1
chr3	129612363	129612482	120	*	X22334	100507032	129612714	129627755	15042	+	231	upstream	231	TMCC1-AS1
chr3	129612363	129612482	120	*	X22334	23023	129366635	129612419	245785	-	0	overlapStart	0	TMCC1
chr3	129830383	129830447	65	*	X22336	729375	129816625	129830276	13652	-	106	upstream	106	FAM86HP
chr3	129831303	129831357	55	*	X22337	729375	129816625	129830276	13652	-	1026	upstream	1026	FAM86HP
chr3	129831778	129831882	105	*	X22338	729375	129816625	129830276	13652	-	1501	upstream	1501	FAM86HP
chr3	131080242	131080346	105	*	X22344	152195	131080689	131083966	3278	+	342	upstream	342	NUDT16L2P
chr3	131080422	131080461	40	*	X22345	152195	131080689	131083966	3278	+	227	upstream	227	NUDT16L2P
chr3	131100301	131100435	135	*	X22346	131870	131100515	131107674	7160	+	79	upstream	79	NUDT16
chr3	131100301	131100435	135	*	X22346	339874	131043936	131100319	56384	-	0	overlapStart	0	LOC339874
chr3	132136232	132136351	120	*	X22349	23317	132136553	132257876	121324	+	201	upstream	201	DNAJC13
chr3	132136397	132136591	195	*	X22350	23317	132136553	132257876	121324	+	0	overlapStart	0	DNAJC13
chr3	132136689	132136868	180	*	X22351	23317	132136553	132257876	121324	+	0	inside	135	DNAJC13
chr3	132379928	132380047	120	*	X22352	84129	132276982	132378975	101994	-	952	upstream	952	ACAD11
chr3	132440364	132440483	120	*	X22353	348808	132441186	132593050	151865	+	702	upstream	702	NPHP3-AS1
chr3	132441294	132441332	39	*	X22354	348808	132441186	132593050	151865	+	0	inside	107	NPHP3-AS1
chr3	132441294	132441332	39	*	X22354	27031	132399453	132441303	41851	-	0	overlapStart	0	NPHP3
chr3	132441557	132441956	400	*	X22355	27031	132399453	132441303	41851	-	253	upstream	253	NPHP3
chr3	132757326	132757430	105	*	X22356	66000	132757171	133116619	359449	+	0	inside	154	TMEM108
chr3	133292419	133292523	105	*	X22357	55573	133292434	133309118	16685	+	0	overlapStart	0	CDV3
chr3	133380632	133380736	105	*	X22358	11073	133319449	133380737	61289	-	0	inside	0	TOPBP1
chr3	133614694	133614828	135	*	X22363	51560	133543080	133614691	71612	-	2	upstream	2	RAB6B
chr3	133749061	133749300	240	*	X22364	6578	133651540	133748920	97381	-	140	upstream	140	SLCO2A1
chr3	133749376	133749483	108	*	X22365	6578	133651540	133748920	97381	-	455	upstream	455	SLCO2A1
chr3	134514038	134514127	90	*	X22376	2047	134514099	134979307	465209	+	0	overlapStart	0	EPHB1
chr3	135684521	135684594	74	*	X22378	5523	135684515	135866752	182238	+	0	inside	5	PPP2R3A
chr3	135684775	135684879	105	*	X22379	5523	135684515	135866752	182238	+	0	inside	259	PPP2R3A
chr3	135914879	135915013	135	*	X22381	55167	135867760	135914688	46929	-	190	upstream	190	MSL2
chr3	135915059	135915418	360	*	X22382	55167	135867760	135914688	46929	-	370	upstream	370	MSL2
chr3	136580343	136580432	90	*	X22385	4690	136581050	136667968	86919	+	617	upstream	617	NCK1
chr3	137483281	137483309	29	*	X22389	8403	137483134	137485172	2039	+	0	inside	146	SOX14
chr3	137483361	137483430	70	*	X22390	8403	137483134	137485172	2039	+	0	inside	226	SOX14
chr3	137833962	137834156	195	*	X22393	199221	137780827	137834451	53625	-	0	inside	294	DZIP1L
chr3	137834592	137834726	135	*	X22394	199221	137780827	137834451	53625	-	140	upstream	140	DZIP1L
chr3	137834772	137834860	89	*	X22395	199221	137780827	137834451	53625	-	320	upstream	320	DZIP1L
chr3	138048383	138048472	90	*	X22397	347736	137980279	138048728	68450	-	0	inside	255	NME9
chr3	138066412	138066422	11	*	X22398	22808	138066490	138124377	57888	+	67	upstream	67	MRAS
chr3	138327530	138327634	105	*	X22401	55179	138327542	138352213	24672	+	0	overlapStart	0	FAIM
chr3	138665725	138665919	195	*	X22408	401089	138666076	138672830	6755	+	156	upstream	156	FOXL2NB
chr3	138665725	138665919	195	*	X22408	668	138663066	138665982	2917	-	0	inside	62	FOXL2
chr3	138666351	138666470	120	*	X22409	401089	138666076	138672830	6755	+	0	inside	274	FOXL2NB
chr3	138666351	138666470	120	*	X22409	668	138663066	138665982	2917	-	368	upstream	368	FOXL2
chr3	138666516	138666575	60	*	X22410	668	138663066	138665982	2917	-	533	upstream	533	FOXL2
chr3	139258560	139258679	120	*	X22413	5947	139236276	139258671	22396	-	0	overlapStart	0	RBP1
chr3	139396751	139396872	122	*	X22414	349565	139279023	139396885	117863	-	0	inside	12	NMNAT3
chr3	139653859	139653978	120	*	X22415	64084	139654027	140286919	632893	+	48	upstream	48	CLSTN2
chr3	140770227	140770331	105	*	X22422	92369	140770743	140867453	96711	+	411	upstream	411	SPSB4
chr3	140950124	140950258	135	*	X22425	92370	140950682	141013486	62805	+	423	upstream	423	PXYLP1
chr3	140950844	140951188	345	*	X22426	92370	140950682	141013486	62805	+	0	inside	161	PXYLP1
chr3	141205588	141205707	120	*	X22429	5922	141205926	141331197	125272	+	218	upstream	218	RASA2
chr3	141205723	141205724	2	*	X22430	5922	141205926	141331197	125272	+	201	upstream	201	RASA2
chr3	141205831	141206007	177	*	X22431	5922	141205926	141331197	125272	+	0	overlapStart	0	RASA2
chr3	141206053	141206682	630	*	X22432	5922	141205926	141331197	125272	+	0	inside	126	RASA2
chr3	141594342	141594506	165	*	X22433	483	141595470	141645382	49913	+	963	upstream	963	ATP1B3
chr3	141595297	141595431	135	*	X22434	483	141595470	141645382	49913	+	38	upstream	38	ATP1B3
chr3	141868408	141868602	195	*	X22437	7029	141663270	141868386	205117	-	21	upstream	21	TFDP2
chr3	141944038	141944157	120	*	X22438	256356	141876369	141944449	68081	-	0	inside	291	GK5
chr3	142442724	142442732	9	*	X22440	7220	142443266	142526729	83464	+	533	upstream	533	TRPC1
chr3	142442835	142442858	24	*	X22441	7220	142443266	142526729	83464	+	407	upstream	407	TRPC1
chr3	142443312	142443431	120	*	X22442	7220	142443266	142526729	83464	+	0	inside	45	TRPC1
chr3	142682857	142683066	210	*	X22443	344838	142680074	142682178	2105	-	678	upstream	678	PAQR9
chr3	142719230	142719349	120	*	X22444	23350	142720372	142779567	59196	+	1022	upstream	1022	U2SURP
chr3	142837642	142837761	120	*	X22445	9435	142838618	142842856	4239	+	856	upstream	856	CHST2
chr3	142837803	142837892	90	*	X22446	9435	142838618	142842856	4239	+	725	upstream	725	CHST2
chr3	142838737	142838931	195	*	X22447	9435	142838618	142842856	4239	+	0	inside	118	CHST2
chr3	143690097	143690291	195	*	X22448	205428	143690640	143711210	20571	+	348	upstream	348	DIPK2A
chr3	143690457	143690576	120	*	X22449	205428	143690640	143711210	20571	+	63	upstream	63	DIPK2A
chr3	146262530	146262574	45	*	X22453	5359	146232967	146262628	29662	-	0	inside	53	PLSCR1
chr3	147126577	147126681	105	*	X22463	84107	147103835	147124596	20762	-	1980	upstream	1980	ZIC4
chr3	147126577	147126681	105	*	X22463	7545	147127181	147134506	7326	+	499	upstream	499	ZIC1
chr3	147127027	147127116	90	*	X22464	7545	147127181	147134506	7326	+	64	upstream	64	ZIC1
chr3	148415567	148415686	120	*	X22469	185	148415658	148460790	45133	+	0	overlapStart	0	AGTR1
chr3	149376145	149376234	90	*	X22471	100128025	149375997	149379149	3153	+	0	inside	147	WWTR1-AS1
chr3	149688010	149688129	120	*	X22473	646903	149689066	149691029	1964	+	936	upstream	936	LOC646903
chr3	149688310	149688384	75	*	X22474	646903	149689066	149691029	1964	+	681	upstream	681	LOC646903
chr3	149688713	149688817	105	*	X22475	646903	149689066	149691029	1964	+	248	upstream	248	LOC646903
chr3	149688713	149688817	105	*	X22475	5217	149682691	149688741	6051	-	0	overlapStart	0	PFN2
chr3	150126617	150126766	150	*	X22476	9819	150126788	150177615	50828	+	21	upstream	21	TSC22D2
chr3	150322120	150322224	105	*	X22478	27230	150259780	150320961	61182	-	1158	upstream	1158	SERP1
chr3	150421436	150421615	180	*	X22479	131831	150377675	150421742	44068	-	0	inside	126	ERICH6
chr3	150481296	150481415	120	*	X22480	6478	150458910	150481263	22354	-	32	upstream	32	SIAH2
chr3	150481446	150481640	195	*	X22481	6478	150458910	150481263	22354	-	182	upstream	182	SIAH2
chr3	150803744	150803863	120	*	X22482	116931	150803451	151154465	351015	+	0	inside	292	MED12L
chr3	152878130	152878279	150	*	X22485	5912	152880029	152886263	6235	+	1749	upstream	1749	RAP2B
chr3	152878415	152878519	105	*	X22486	5912	152880029	152886263	6235	+	1509	upstream	1509	RAP2B
chr3	152879510	152879614	105	*	X22487	5912	152880029	152886263	6235	+	414	upstream	414	RAP2B
chr3	153839101	153839250	150	*	X22488	100507524	153742190	153838999	96810	-	101	upstream	101	ARHGEF26-AS1
chr3	153839326	153839400	75	*	X22489	100507524	153742190	153838999	96810	-	326	upstream	326	ARHGEF26-AS1
chr3	153840045	153840269	225	*	X22490	100507524	153742190	153838999	96810	-	1045	upstream	1045	ARHGEF26-AS1
chr3	154041990	154042139	150	*	X22491	170506	153993457	154042286	48830	-	0	inside	146	DHX36
chr3	155523658	155523777	120	*	X22495	285315	155480401	155524055	43655	-	0	inside	277	C3orf33
chr3	155588347	155588360	14	*	X22496	8833	155588325	155655520	67196	+	0	inside	21	GMPS
chr3	155588522	155588611	90	*	X22497	8833	155588325	155655520	67196	+	0	inside	196	GMPS
chr3	156393285	156393389	105	*	X22499	100287227	156390960	156393502	2543	-	0	inside	112	TIPARP-AS1
chr3	156543821	156543955	135	*	X22500	389170	156544096	156763918	219823	+	140	upstream	140	LEKR1
chr3	156806457	156806561	105	*	X22502	100498859	156807670	156818924	11255	+	1108	upstream	1108	LINC00881
chr3	157260997	157261146	150	*	X22504	152078	157261133	157319021	57889	+	0	overlapStart	0	SLC66A1L
chr3	157261432	157261447	16	*	X22505	152078	157261133	157319021	57889	+	0	inside	298	SLC66A1L
chr3	157824077	157824166	90	*	X22509	6474	157813800	157823952	10153	-	124	upstream	124	SHOX2
chr3	157824407	157824586	180	*	X22510	6474	157813800	157823952	10153	-	454	upstream	454	SHOX2
chr3	157824759	157824908	150	*	X22511	6474	157813800	157823952	10153	-	806	upstream	806	SHOX2
chr3	157825164	157825268	105	*	X22512	6474	157813800	157823952	10153	-	1211	upstream	1211	SHOX2
chr3	157825419	157825462	44	*	X22513	6474	157813800	157823952	10153	-	1466	upstream	1466	SHOX2
chr3	158390635	158390709	75	*	X22516	56925	158384203	158390482	6280	-	152	upstream	152	LXN
chr3	158450715	158450894	180	*	X22517	5918	158414897	158450275	35379	-	439	upstream	439	RARRES1
chr3	159706505	159706654	150	*	X22521	3592	159706623	159713806	7184	+	0	overlapStart	0	IL12A
chr3	159942677	159942796	120	*	X22522	401097	159943423	159946000	2578	+	626	upstream	626	C3orf80
chr3	160283030	160283104	75	*	X22528	3840	160212783	160283376	70594	-	0	inside	271	KPNA4
chr3	160283165	160283284	120	*	X22529	3840	160212783	160283376	70594	-	0	inside	91	KPNA4
chr3	160473257	160473391	135	*	X22530	151742	160473996	160788817	314822	+	604	upstream	604	PPM1L
chr3	161089840	161089944	105	*	X22533	165679	161062580	161089871	27292	-	0	overlapStart	0	SPTSSB
chr3	161090051	161090140	90	*	X22534	165679	161062580	161089871	27292	-	179	upstream	179	SPTSSB
chr3	164914211	164914315	105	*	X22538	22865	164904508	164914469	9962	-	0	inside	153	SLITRK3
chr3	164914451	164914600	150	*	X22539	22865	164904508	164914469	9962	-	0	overlapStart	0	SLITRK3
chr3	167452180	167452359	180	*	X22540	5274	167453432	167543357	89926	+	1072	upstream	1072	SERPINI1
chr3	167452180	167452359	180	*	X22540	11235	167401695	167452651	50957	-	0	inside	291	PDCD10
chr3	167453114	167453218	105	*	X22541	5274	167453432	167543357	89926	+	213	upstream	213	SERPINI1
chr3	167453114	167453218	105	*	X22541	11235	167401695	167452651	50957	-	462	upstream	462	PDCD10
chr3	167813956	167814075	120	*	X22542	27333	167727654	167813417	85764	-	538	upstream	538	GOLIM4
chr3	167967144	167967233	90	*	X22543	93556	167967310	168548374	581065	+	76	upstream	76	EGFEM1P
chr3	169381572	169381736	165	*	X22550	2122	168801287	169381563	580277	-	8	upstream	8	MECOM
chr3	169482768	169482857	90	*	X22555	7012	169482398	169482848	451	-	0	overlapStart	0	TERC
chr3	169684723	169684902	180	*	X22557	7095	169684580	169716161	31582	+	0	inside	142	SEC62
chr3	169684723	169684902	180	*	X22557	100128164	169661772	169684522	22751	-	200	upstream	200	LOC100128164
chr3	169755846	169755965	120	*	X22558	26996	169755735	169803183	47449	+	0	inside	110	GPR160
chr3	170073865	170074029	165	*	X22562	6498	170075473	170114637	39165	+	1443	upstream	1443	SKIL
chr3	170074449	170074568	120	*	X22563	6498	170075473	170114637	39165	+	904	upstream	904	SKIL
chr3	170074960	170075349	390	*	X22564	6498	170075473	170114637	39165	+	123	upstream	123	SKIL
chr3	170075725	170075829	105	*	X22565	6498	170075473	170114637	39165	+	0	inside	251	SKIL
chr3	170303806	170303910	105	*	X22568	57709	170177342	170303863	126522	-	0	overlapStart	0	SLC7A14
chr3	170626188	170626307	120	*	X22570	56648	170606204	170626426	20223	-	0	inside	118	EIF5A2
chr3	170626398	170626472	75	*	X22571	56648	170606204	170626426	20223	-	0	overlapStart	0	EIF5A2
chr3	170746509	170746523	15	*	X22572	6514	170714137	170744768	30632	-	1740	upstream	1740	SLC2A2
chr3	171177894	171178013	120	*	X22579	23043	170780292	171178197	397906	-	0	inside	183	TNIK
chr3	171178260	171178454	195	*	X22580	23043	170780292	171178197	397906	-	62	upstream	62	TNIK
chr3	171528276	171528380	105	*	X22581	5337	171318195	171528504	210310	-	0	inside	123	PLD1
chr3	172166713	172166743	31	*	X22584	2693	172161081	172166246	5166	-	466	upstream	466	GHSR
chr3	172166788	172166802	15	*	X22585	2693	172161081	172166246	5166	-	541	upstream	541	GHSR
chr3	172468183	172468257	75	*	X22586	1894	172468475	172539264	70790	+	217	upstream	217	ECT2
chr3	172468349	172468378	30	*	X22587	1894	172468475	172539264	70790	+	96	upstream	96	ECT2
chr3	172468649	172468768	120	*	X22588	1894	172468475	172539264	70790	+	0	inside	173	ECT2
chr3	176914644	176914898	255	*	X22598	79718	176738542	176915048	176507	-	0	inside	149	TBL1XR1
chr3	176915403	176915552	150	*	X22599	79718	176738542	176915048	176507	-	354	upstream	354	TBL1XR1
chr3	176915658	176915867	210	*	X22600	79718	176738542	176915048	176507	-	609	upstream	609	TBL1XR1
chr3	178790014	178790049	36	*	X22602	64393	178735011	178789656	54646	-	357	upstream	357	ZMAT3
chr3	178865968	178866177	210	*	X22603	5290	178866311	178952497	86187	+	133	upstream	133	PIK3CA
chr3	178866252	178866386	135	*	X22604	5290	178866311	178952497	86187	+	0	overlapStart	0	PIK3CA
chr3	178866402	178866521	120	*	X22605	5290	178866311	178952497	86187	+	0	inside	90	PIK3CA
chr3	179040595	179040714	120	*	X22608	51193	179040819	179053320	12502	+	104	upstream	104	ZNF639
chr3	179065150	179065227	78	*	X22610	55669	179065480	179111008	45529	+	252	upstream	252	MFN1
chr3	179065318	179065407	90	*	X22611	55669	179065480	179111008	45529	+	72	upstream	72	MFN1
chr3	179065768	179065947	180	*	X22612	55669	179065480	179111008	45529	+	0	inside	287	MFN1
chr3	179170052	179170105	54	*	X22613	59345	179113876	179169371	55496	-	680	upstream	680	GNB4
chr3	179280386	179280468	83	*	X22614	86	179280708	179306193	25486	+	239	upstream	239	ACTL6A
